2021-05-21T09:57:25Z,276.633,12.103,-0.249,0.885,0.217,0.289,0.944,391.633,-48.948
2021-05-21T09:58:25Z,243.682,6.71,0.386,0.891,0.156,0.301,0.96,523.387,-51.563
2021-05-21T09:59:25Z,270.775,4.717,0.586,0.813,0.686,0.442,0.965,1389.291,-54.956
2021-05-21T10:00:25Z,260.055,9.063,0.782,0.61,1.615,0.794,0.982,4614.652,-59.545
2021-05-21T10:01:03Z,260.192,5.277,0.416,0.887,0.201,0.369,0.968,871.297,-53.399
2021-05-21T10:01:25Z,254.311,5.867,0.174,0.847,0.544,0.4,0.964,918.391,-51.727
2021-05-21T10:02:25Z,265.057,7.861,0.502,0.823,0.683,0.52,0.971,1689.034,-56.127
2021-05-21T10:03:25Z,263.543,11.063,0.479,0.783,0.819,0.481,0.965,1600.664,-52.509
2021-05-21T10:04:25Z,302.442,5.796,-0.124,0.872,0.362,0.347,0.946,564.802,-44.326
2021-05-21T10:05:25Z,326.974,10.32,-0.68,0.851,0.617,0.46,0.948,857.381,-38.774
2021-05-21T10:06:25Z,314.752,12.678,-0.82,0.821,0.819,0.452,0.945,929.302,-42.574
2021-05-21T10:07:25Z,273.784,5.381,-0.053,0.878,0.315,0.359,0.952,594.607,-49.719
2021-05-21T10:08:25Z,256.583,6.572,-0.096,0.891,0.161,0.287,0.955,331.454,-44.048
2021-05-21T10:09:25Z,318.448,9.987,-0.094,0.846,0.543,0.343,0.956,503.072,-42.981
2021-05-21T10:10:25Z,295.619,10.181,0.159,0.864,0.372,0.314,0.954,603.831,-48.272
2021-05-21T10:11:25Z,273.522,7.374,0.594,0.829,0.556,0.531,0.971,2239.14,-56.382
2021-05-21T10:12:25Z,243.617,1.969,0.681,0.429,1.966,0.88,0.989,5664.017,-61.339
2021-05-21T10:13:25Z,244.542,4.522,0.718,0.822,0.752,0.903,0.989,5864.593,-61.486
2021-05-21T10:14:25Z,243.974,1.906,0.686,0.183,2.247,0.904,0.99,5956.783,-61.519
2021-05-21T10:15:25Z,245.625,3.225,0.644,0.45,1.961,0.903,0.989,5806.895,-61.342
